pri_res,dual_res,Hh_norm,H_norm
6.219234629954254e-5,1.955322387709114e-13,6.737589842567674,6.737591370270543
6.18343396147035e-5,1.9764412310133412e-13,6.737591370128243,6.73759288921174
6.147422670652106e-5,1.9542496984186562e-13,6.737592889070792,6.7375943995618615
6.111259079735222e-5,1.9823428626797012e-13,6.737594399422271,6.7375959013503595
6.0750024689882543e-5,1.9564757559643962e-13,6.737595901212124,6.737597394609182
6.0387130222288136e-5,1.9905631314121596e-13,6.737597394472298,6.737598879372748
6.0024517649323817e-5,1.9085083617959633e-13,6.7375988792372095,6.737600355677946
5.966280494229781e-5,1.9409196771917406e-13,6.737600355543746,6.737601823564112
5.930261700612023e-5,1.9723398672816815e-13,6.7376018234312385,6.737603283073009
5.894458480623842e-5,1.9476556312361214e-13,6.737603282941449,6.737604734248816
5.8589344401640505e-5,1.9738749074790036e-13,6.7376047341185545,6.737606177138104
5.823753588023059e-5,1.9281293517509183e-13,6.737606177009122,6.737607611789824
5.788980219344591e-5,2.0084744166764416e-13,6.737607611662105,6.737609038255288
5.7546787885402754e-5,1.9778122874791614e-13,6.737609038128806,6.737610456588139
5.72091377169525e-5,1.9618840958040028e-13,6.737610456462873,6.737611866844341
5.6877495182543256e-5,1.9430294878373774e-13,6.737611866720263,6.737613269082156
5.655250091854192e-5,1.9711461544505363e-13,6.737613268959238,6.737614663362112
5.623479100765934e-5,1.9956936085682867e-13,6.737614663240326,6.737616049746999
5.5924995179250844e-5,2.012186992285623e-13,6.737616049626313,6.737617428301823
5.562373491134077e-5,1.9878422405362776e-13,6.737617428182204,6.7376187990938075
5.533162143958441e-5,1.9414022264332527e-13,6.73761879897522,6.737620162192339
5.504925368318173e-5,1.942685805791564e-13,6.737620162074746,6.737621517668968
5.4777216094451585e-5,1.9333728266287385e-13,6.737621517552332,6.737622865597369
5.45160764470335e-5,1.9770755809738898e-13,6.737622865481651,6.73762420605332
5.426638357432078e-5,1.9541790697989664e-13,6.737624205938479,6.737625539114666
5.40286650751146e-5,1.9916675536796177e-13,6.73762553900066,6.7376268648613005
5.380342500382826e-5,1.9925357271452176e-13,6.737626864748087,6.737628183375133
5.359114156508774e-5,1.9433213654412494e-13,6.737628183262668,6.7376294947400615
5.3392264832453994e-5,1.9746216406070797e-13,6.7376294946283,6.737630799041935
5.320721451510814e-5,1.9595232883179884e-13,6.737630798930832,6.737632096368535
5.303637779398282e-5,1.9571051304541467e-13,6.737632096258043,6.737633386809533
5.2880107253019524e-5,1.9399913443276795e-13,6.737633386699605,6.737634670456464
5.273871892662954e-5,1.9868235775886512e-13,6.737634670347054,6.737635947402698
5.2612490489963306e-5,1.9533889242019445e-13,6.737635947293758,6.737637217743395
5.250165961258641e-5,1.9600208189065417e-13,6.737637217634876,6.73763848157548
5.2406422497283266e-5,2.0220653183244195e-13,6.737638481467334,6.73763973899761
5.232693262460309e-5,1.9464337077116324e-13,6.7376397388897855,6.7376409901101315
5.226329971967758e-5,1.9227201821116628e-13,6.737640990002585,6.737642235015055
5.221558895587743e-5,1.9534761171433776e-13,6.737642234907733,6.737643473816008
5.218382040813708e-5,1.9706316716430755e-13,6.737643473708865,6.737644706618206
5.216796876257085e-5,1.9649732148512938e-13,6.737644706511194,6.737645933528413
5.216796328843455e-5,1.913616263286497e-13,6.737645933421484,6.7376471546549075
5.218368807295771e-5,1.9874826657316648e-13,6.737647154548014,6.737648370107436
5.2214982517194047e-5,1.9145053154325765e-13,6.737648370000533,6.737649579997186
5.226164208472871e-5,1.9681788962609255e-13,6.737649579890225,6.737650784436728
5.232341929486623e-5,1.9747947097864732e-13,6.7376507843296665,6.737651983540002
5.2400024948385215e-5,1.9378594506733877e-13,6.737651983432794,6.737653177422257
5.249112956644417e-5,2.0184232109453278e-13,6.7376531773148605,6.73765436620002
5.259636502828481e-5,1.9688222405683622e-13,6.737654366092391,6.737655549991048
5.2715326384302824e-5,1.9710134737317857e-13,6.737655549883147,6.737656728914301
5.284757382423403e-5,1.9425974759976405e-13,6.737656728806087,6.737657903089878
5.2992634775599174e-5,1.9786231604793956e-13,6.737657902981312,6.737659072638995
5.315000611094251e-5,2.0020828500376478e-13,6.737659072530043,6.737660237683939
5.3319156438514455e-5,1.995389572035876e-13,6.737660237574563,6.737661398348017
5.3499528453392405e-5,1.9261140951877805e-13,6.737661398238181,6.737662554755514
5.3690541325165285e-5,1.9709652598355259e-13,6.73766255464519,6.737663707031663
5.389159310327185e-5,1.913703541810941e-13,6.7376637069208165,6.737664855302585
5.410206311752477e-5,1.9560688503529655e-13,6.737664855191188,6.737665999695252
