res,H_norm_0,H_norm_1,time
0.01671419177829388,1.0316685e7,44762.2892383558,2202.9390001296997
0.016668463713641887,1.0315283e7,44762.20263525112,2207.3680000305176
0.01662293090196661,1.0314141e7,44762.116875342275,2211.684000015259
0.016577336790404455,1.0312803e7,44762.03184345282,2215.810000181198
0.016531711220141847,1.0311462e7,44761.948057078895,2220.3070001602173
0.016486376779622745,1.0310265e7,44761.865965028475,2224.5230000019073
0.016441453933793416,1.0309145e7,44761.78458494709,2228.8600001335144
0.016396579549138167,1.0307964e7,44761.70339576335,2233.1900000572205
0.01635201943266687,1.0306718e7,44761.62290936037,2237.5780000686646
0.016307884693630016,1.0305629e7,44761.5424118709,2241.9840002059937
0.01626378555586497,1.0304515e7,44761.46172271242,2246.4260001182556
0.016219800822330835,1.0303411e7,44761.380521245854,2250.4450001716614
0.016175927155146055,1.0301996e7,44761.299664081474,2254.6579999923706
0.016132621554116183,1.0300945e7,44761.22001108483,2259.1490001678467
0.016089453334238776,1.0299627e7,44761.1403890897,2263.4450001716614
0.016046267731652762,1.0298365e7,44761.06104211508,2267.340000152588
0.01600314631289301,1.0297399e7,44760.98217971141,2271.670000076294
0.01596065092551132,1.029638e7,44760.9035962042,2275.701000213623
0.01591829792306093,1.0295644e7,44760.82524241965,2280.0780000686646
0.015875941187230208,1.0294755e7,44760.74669961509,2284.37700009346
0.015833637213533338,1.0293775e7,44760.66784100166,2288.3870000839233
0.015791696336358088,1.0292988e7,44760.58944100108,2292.4020001888275
0.015749702295725577,1.0291992e7,44760.512510487046,2296.2960000038147
0.01570802800627706,1.0291111e7,44760.43731803398,2300.146000146866
0.01566690420688324,1.0290152e7,44760.363606600324,2303.850000143051
0.015625741204619688,1.028931e7,44760.28868609398,2307.741000175476
0.015584920185481016,1.0288392e7,44760.2143896734,2312.265000104904
0.015543951365211233,1.0287524e7,44760.13978554409,2316.2240002155304
0.015503363807110341,1.0286865e7,44760.065405778914,2320.685000181198
0.015463015229048836,1.0286201e7,44759.99092449948,2325.201000213623
0.01542268422118924,1.0285358e7,44759.91635541953,2329.169000148773
0.015382703071081453,1.0284485e7,44759.84216010489,2333.0380001068115
0.015342931134045163,1.0283614e7,44759.768548864486,2336.934000015259
0.015303186387032116,1.028272e7,44759.69442442563,2340.930999994278
0.01526331651638419,1.0282276e7,44759.62048252292,2344.7200000286102
0.015224074701433136,1.0281503e7,44759.54763287762,2348.5170001983643
0.015184720965505171,1.0280574e7,44759.47428145917,2352.305000066757
0.015145557113957226,1.0279731e7,44759.403128984435,2356.3490002155304
0.015106775685744327,1.0278925e7,44759.332806129,2360.020000219345
0.015068070298655142,1.0278107e7,44759.26199539165,2363.795000076294
0.0150294425294273,1.027766e7,44759.19174661577,2367.685000181198
0.014990775677456509,1.0277058e7,44759.12109216383,2371.4710001945496
0.0149522507458695,1.0276299e7,44759.05016121157,2375.823000192642
0.014914151987398459,1.0275774e7,44758.97919278521,2380.1260001659393
0.014876105372939733,1.027516e7,44758.907802354006,2384.3700001239777
0.014838286026447848,1.0274741e7,44758.83660603612,2388.2240002155304
0.014800814567616451,1.0274182e7,44758.76643678599,2392.0390000343323
0.01476334108900973,1.0273529e7,44758.69637727351,2395.87700009346
0.014725849197305612,1.0272997e7,44758.624902649244,2399.923000097275
0.014688576439309431,1.0272406e7,44758.55367896719,2403.8310000896454
0.01465151503057784,1.0271626e7,44758.48314387598,2407.896000146866
0.014614610035252757,1.0271208e7,44758.41274085019,2412.3550000190735
0.01457798691278373,1.0270706e7,44758.342189805764,2416.930999994278
0.01454147836218137,1.0270178e7,44758.27274766466,2421.4769999980927
0.0145052955692949,1.0269628e7,44758.20446762104,2425.821000099182
0.014469249988491105,1.0269215e7,44758.1364488054,2430.1480000019073
0.01443334068425743,1.0268569e7,44758.06854816222,2434.3810000419617
0.014397511115757454,1.0267988e7,44758.001230179034,2438.6950001716614
0.014361722933052533,1.0267444e7,44757.93462898425,2443.265000104904
0.014325919867579355,1.0266959e7,44757.86751870177,2447.834000110626
0.01428998067751398,1.0266379e7,44757.79934976158,2452.2560000419617
0.014254369227883127,1.0266012e7,44757.731371839225,2456.4500000476837
0.01421849672379584,1.0265934e7,44757.66483220588,2460.585000038147
0.014181960216231209,1.0265251e7,44757.59819376393,2465.3540000915527
0.014146898282358338,1.0264824e7,44757.53112644205,2469.6050000190735
0.014112273954465055,1.0264524e7,44757.464979536635,2474.0170001983643
0.014077668825255515,1.0264201e7,44757.40000125428,2478.101000070572
0.014043167933081736,1.0263657e7,44757.336268503655,2481.963000059128
0.014008686380166089,1.0262959e7,44757.2718887462,2485.7910001277924
0.013974555128824359,1.0262365e7,44757.207855056295,2489.6080000400543
0.013940632564445422,1.0262054e7,44757.143932787665,2493.6640000343323
0.013906687101008671,1.0261587e7,44757.08036461234,2497.521000146866
0.013872834775007446,1.0261421e7,44757.01686593811,2502.0830001831055
0.013839037311736533,1.0260939e7,44756.95394539648,2506.0090000629425
0.013805236911199061,1.0260438e7,44756.891537308984,2510.183000087738
0.013771763511271197,1.0260003e7,44756.82976959341,2514.364000082016
0.013738526780268136,1.0259524e7,44756.768360094495,2518.853000164032
0.0137052296279714,1.0259275e7,44756.70671454065,2523.464000225067
0.013672310603176297,1.0258862e7,44756.6450298612,2527.710000038147
0.013639804752079392,1.0258425e7,44756.5836299726,2531.5990002155304
0.013607281914217692,1.025809e7,44756.52324012295,2535.478000164032
0.013574651648363547,1.0257722e7,44756.46345651143,2539.5940001010895
0.013542361017696474,1.0257355e7,44756.40423624509,2543.2290000915527
0.01351003882283871,1.0257216e7,44756.34519243729,2547.0990002155304
0.013477992848664402,1.0256813e7,44756.28630063049,2551.6210000514984
0.013446062696287385,1.025659e7,44756.227574024386,2556.2930002212524
0.01341407992566317,1.0256183e7,44756.168892173315,2561.1630001068115
0.013382203824752777,1.0256024e7,44756.11064355166,2565.920000076294
0.013350559805427492,1.0255717e7,44756.05263760669,2569.8600001335144
0.013319130551601097,1.0255507e7,44755.99564254506,2574.0960001945496
0.013287530365672193,1.0255381e7,44755.938846598256,2577.935000181198
0.013255925765054855,1.0255321e7,44755.88225371249,2581.795000076294
0.013224560503741128,1.0255356e7,44755.82588201398,2585.6040000915527
0.013193449378448123,1.0255204e7,44755.7692683571,2589.6870000362396
0.013162377289935764,1.0255084e7,44755.712795305146,2594.007000207901
0.013131513825305401,1.0254958e7,44755.65647721901,2598.2000000476837
0.013100636676447645,1.0254915e7,44755.60050840256,2602.6710000038147
0.013070122523281954,1.0254795e7,44755.54579899909,2606.9830000400543
0.013039653490468615,1.0254624e7,44755.49081341483,2611.404000043869
0.013009465897030262,1.0254601e7,44755.43569063554,2615.7060000896454
0.012979176735405473,1.0254253e7,44755.38111502046,2619.5750000476837
0.01294898342818145,1.0254099e7,44755.3264842681,2623.917000055313
0.01291901065346513,1.0254202e7,44755.2722128346,2628.338000059128
0.012889086863802624,1.025401e7,44755.217557709104,2632.4960000514984
0.012859281467330121,1.0254022e7,44755.16296055322,2636.792000055313
0.012829532547191427,1.025402e7,44755.108461602795,2641.4970002174377
0.012800147666515197,1.0253948e7,44755.053952591814,2645.90700006485
0.012770526622669868,1.025388e7,44754.99920482392,2649.819000005722
0.01274108606965143,1.0253824e7,44754.944283102894,2653.6420001983643
0.012711812459033175,1.0253711e7,44754.88921297777,2657.640000104904
0.012682782446316302,1.0253529e7,44754.83449145903,2661.9840002059937
0.012653774897239957,1.0253494e7,44754.779105554706,2666.076000213623
0.012625126473883506,1.0253201e7,44754.72382679657,2670.401000022888
0.012596541257045546,1.0253112e7,44754.66903387175,2674.701000213623
0.012568027696024352,1.0253003e7,44754.615073326546,2679.077000141144
0.012539538555201207,1.0252936e7,44754.56196803812,2683.3430001735687
0.012511112842294607,1.0252908e7,44754.50913984301,2687.2210001945496
0.012482724570258846,1.0252775e7,44754.45563008211,2691.6680002212524
0.01245451429954985,1.0252779e7,44754.403151498256,2695.781000137329
0.012426498391672047,1.0252497e7,44754.35109667411,2700.1530001163483
0.012398518530934518,1.0252266e7,44754.29979848963,2704.5300002098083
0.012370687553074399,1.0252273e7,44754.249574776746,2709.0190000534058
0.012342960608173076,1.0252326e7,44754.19974707418,2713.3420000076294
0.012315370420868867,1.0252207e7,44754.15016089407,2717.3150000572205
0.012287687291068643,1.0252122e7,44754.100743109746,2721.2690000534058
0.012260326958974097,1.0252293e7,44754.051423914694,2725.322000026703
0.012233060020450456,1.0252442e7,44754.00191310106,2729.3590002059937
0.012205911289469738,1.0252527e7,44753.95274740719,2733.2430000305176
0.012178836723996108,1.0252767e7,44753.90385326683,2737.5920000076294
0.012151780409562466,1.0252861e7,44753.85478993938,2741.4560000896454
0.01212491434209615,1.0252822e7,44753.805352482224,2745.356000185013
0.012098202584777161,1.025294e7,44753.75569809174,2749.4320001602173
0.012071582302085751,1.0253014e7,44753.70596103808,2753.684000015259
0.01204508410555448,1.0252996e7,44753.656606874574,2758.4710001945496
0.012018585277314963,1.0253161e7,44753.607196205725,2762.5350000858307
0.011992102634783449,1.0253044e7,44753.55807709595,2766.755000114441
0.011965687948470237,1.0253049e7,44753.5085423596,2771.3330001831055
0.011939430860531529,1.0253068e7,44753.459246360675,2775.5370001792908
0.01191308658878161,1.0253009e7,44753.409661502126,2780.00200009346
0.011886897123466482,1.0253198e7,44753.359453371835,2784.4710001945496
0.011861106860906676,1.0253332e7,44753.30898662994,2788.7620000839233
0.01183527760921432,1.0253196e7,44753.25887722713,2793.1019999980927
0.011809503991856565,1.0253309e7,44753.20996799233,2797.425000190735
0.01178385518752809,1.0253477e7,44753.16201143391,2801.7460000514984
0.011758253545520748,1.0253496e7,44753.114278807865,2806.063000202179
0.011732803255011262,1.0253578e7,44753.06627584221,2810.3330001831055
0.011707351043666997,1.0253681e7,44753.0185334013,2814.6220002174377
0.011681769358590404,1.0253917e7,44752.97042680055,2819.016000032425
0.011656294551616004,1.0253962e7,44752.92384015692,2823.2560000419617
0.011630943779009221,1.0253923e7,44752.8779278111,2827.430999994278
0.011605634552987954,1.0254068e7,44752.83178143135,2831.944000005722
