pri_res,dual_res,H_norm_0,H_norm_1,time
0.12562705343512845,0.06536450900323075,1.9608088e7,44930.23356573149,5904.918999910355
0.12555823164516008,0.0653503112375642,1.9605756e7,44930.136298719,5907.677000045776
0.12548928293462258,0.06532330883984616,1.9603057e7,44930.04121816879,5910.118000030518
0.12542122590851387,0.06529758942225275,1.9600487e7,44929.94666034925,5912.476999998093
0.1253533001964597,0.0652689333884121,1.9598123e7,44929.851867666184,5914.732000112534
0.12528541059368095,0.0652392923423385,1.9595521e7,44929.75945456068,5917.250999927521
0.1252183217726792,0.06520418975799983,1.95932e7,44929.66760425606,5920.200000047684
0.12515157953374093,0.06516310426976062,1.9590563e7,44929.57736605292,5922.664000034332
0.1250852282589045,0.06511997595947053,1.9588406e7,44929.48437236324,5925.02999997139
0.1250190752053141,0.06506977297156599,1.9586352e7,44929.39259924072,5927.433000087738
0.1249518012301752,0.06502446415177981,1.9583294e7,44929.303307612405,5929.7190001010895
0.12488420086150685,0.06498456076400214,1.9580352e7,44929.21239434868,5932.141000032425
0.12481703761450592,0.0649398625413545,1.9578844e7,44929.12066687829,5934.832999944687
0.12474856687550577,0.06490499273334503,1.957669e7,44929.02829389334,5937.296000003815
0.12468096842014254,0.06486443087874162,1.9573991e7,44928.932356819336,5939.670000076294
0.12461486955686008,0.06481436556069475,1.9571584e7,44928.83809311175,5942.431999921799
0.12454899816106628,0.06476210905188728,1.9568328e7,44928.743208062304,5944.911000013351
0.12448321573490938,0.06471080017716711,1.956572e7,44928.646436664094,5947.316999912262
0.12441754695943319,0.06465498720064711,1.9563388e7,44928.549319708756,5949.640000104904
0.1243518847946095,0.06460968122001616,1.9560234e7,44928.45302331966,5951.849999904633
0.12428715266076612,0.06456208951224657,1.9557282e7,44928.35919473258,5954.095999956131
0.12422341707357476,0.06451637492008214,1.955508e7,44928.26774026501,5956.321000099182
0.12415823914426605,0.06448245736209637,1.9553183e7,44928.17281469396,5958.641000032425
0.12409228310315641,0.06445488416367212,1.9551191e7,44928.07569955484,5960.898999929428
0.12402653261251541,0.0644173259594133,1.954773e7,44927.97774933569,5963.367000102997
0.1239610724902163,0.06437991254282295,1.954473e7,44927.87877392216,5966.023999929428
0.12389535306808355,0.06434666104153425,1.9541742e7,44927.77850339103,5968.75
0.12382982648319084,0.06430642187910103,1.953953e7,44927.68263538726,5971.401000022888
0.12376419122916123,0.06426314415512473,1.9537478e7,44927.58849261715,5973.851999998093
0.12369827213268361,0.06422467069212702,1.9534988e7,44927.49366602907,5976.1159999370575
0.12363305729627919,0.06418918888523284,1.953368e7,44927.39615995227,5978.430000066757
0.12356669567682597,0.06416199385053102,1.953102e7,44927.2957908827,5980.6849999427795
0.12350068632289918,0.06413678694477051,1.952894e7,44927.194317204594,5982.887000083923
0.12343486814604342,0.06410672476682953,1.9526258e7,44927.098082940014,5985.131999969482
0.12336929025154772,0.06407652884338128,1.9523271e7,44927.002541135575,5987.449000120163
0.12330208580107248,0.06404173836716573,1.9522044e7,44926.90754266449,5989.72000002861
0.12323610784579409,0.06400662319633743,1.9519806e7,44926.80889063363,5991.923000097275
0.12317168330165978,0.06395626250739236,1.9516818e7,44926.713671710735,5994.1740000247955
0.12310680541363662,0.06390345976693564,1.9513301e7,44926.618678208775,5996.438999891281
0.12304165894233675,0.06385927750368428,1.9510007e7,44926.524686275305,5998.865000009537
0.12297634919948892,0.06382064583587756,1.9508381e7,44926.432447257714,6001.612999916077
0.12291058376396778,0.06377879437753493,1.9505553e7,44926.34126081774,6004.0759999752045
0.12284562967894708,0.06373405960706624,1.9502629e7,44926.25131497573,6006.516999959946
0.12278075192724933,0.06369129184020875,1.9500461e7,44926.16229884457,6008.921999931335
0.12271510751604404,0.0636617946885277,1.9497862e7,44926.06805457176,6011.385999917984
0.12264876758528838,0.06364172348019828,1.9494813e7,44925.972418029945,6013.795000076294
0.12258387529891515,0.06360618944990715,1.9492641e7,44925.8802615954,6016.151999950409
0.12251824189985269,0.06357334088256285,1.9491249e7,44925.792721811944,6018.693000078201
0.12245239437078667,0.06353882414059031,1.9489227e7,44925.70355997536,6020.983000040054
0.1223880596949933,0.06350269287945098,1.9486971e7,44925.61643384689,6023.234999895096
0.1223237385189357,0.06346476275594046,1.9484615e7,44925.53080080282,6025.625999927521
